id,Province,City,District,bm
692,内蒙古自治区,乌兰察布市,化德县,150922
693,内蒙古自治区,乌兰察布市,商都县,150923
694,内蒙古自治区,乌兰察布市,兴和县,150924
695,内蒙古自治区,乌兰察布市,凉城县,150925
696,内蒙古自治区,乌兰察布市,察哈尔右翼前旗,150926
697,内蒙古自治区,乌兰察布市,察哈尔右翼中旗,150927
698,内蒙古自治区,乌兰察布市,察哈尔右翼后旗,150928
699,内蒙古自治区,乌兰察布市,四子王旗,150929
700,内蒙古自治区,乌兰察布市,丰镇市,150981
701,内蒙古自治区,呼伦贝尔盟,海拉尔市,152101
702,内蒙古自治区,呼伦贝尔盟,满洲里市,152102
703,内蒙古自治区,呼伦贝尔盟,扎兰屯市,152103
704,内蒙古自治区,呼伦贝尔盟,牙克石市,152104
705,内蒙古自治区,呼伦贝尔盟,根河市,152105
706,内蒙古自治区,呼伦贝尔盟,额尔古纳市,152106
707,内蒙古自治区,呼伦贝尔盟,布特哈旗,152121
708,内蒙古自治区,呼伦贝尔盟,阿荣旗,152122
709,内蒙古自治区,呼伦贝尔盟,莫力达瓦达斡尔族自治旗,152123
710,内蒙古自治区,呼伦贝尔盟,喜桂图旗,152124
711,内蒙古自治区,呼伦贝尔盟,额尔古纳右旗,152125
712,内蒙古自治区,呼伦贝尔盟,额尔古纳左旗,152126
713,内蒙古自治区,呼伦贝尔盟,鄂伦春自治旗,152127
714,内蒙古自治区,呼伦贝尔盟,鄂温克族自治旗,152128
715,内蒙古自治区,呼伦贝尔盟,新巴尔虎右旗,152129
716,内蒙古自治区,呼伦贝尔盟,新巴尔虎左旗,152130
717,内蒙古自治区,呼伦贝尔盟,陈巴尔虎旗,152131
718,内蒙古自治区,兴安盟,乌兰浩特市,152201
719,内蒙古自治区,兴安盟,阿尔山市,152202
720,内蒙古自治区,兴安盟,科尔沁右翼前旗,152221
721,内蒙古自治区,兴安盟,科尔沁右翼中旗,152222
722,内蒙古自治区,兴安盟,扎赉特旗,152223
723,内蒙古自治区,兴安盟,突泉县,152224
724,内蒙古自治区,哲里木盟,通辽市,152301
725,内蒙古自治区,哲里木盟,霍林郭勒市,152302
726,内蒙古自治区,哲里木盟,通辽县,152321
727,内蒙古自治区,哲里木盟,科尔沁左翼中旗,152322
728,内蒙古自治区,哲里木盟,科尔沁左翼后旗,152323
729,内蒙古自治区,哲里木盟,开鲁县,152324
730,内蒙古自治区,哲里木盟,库伦旗,152325
731,内蒙古自治区,哲里木盟,奈曼旗,152326
732,内蒙古自治区,哲里木盟,扎鲁特旗,152327
733,内蒙古自治区,锡林郭勒盟,二连浩特市,152501
734,内蒙古自治区,锡林郭勒盟,锡林浩特市,152502
735,内蒙古自治区,锡林郭勒盟,阿巴嘎旗,152522
736,内蒙古自治区,锡林郭勒盟,苏尼特左旗,152523
737,内蒙古自治区,锡林郭勒盟,苏尼特右旗,152524
738,内蒙古自治区,锡林郭勒盟,东乌珠穆沁旗,152525
739,内蒙古自治区,锡林郭勒盟,西乌珠穆沁旗,152526
740,内蒙古自治区,锡林郭勒盟,太仆寺旗,152527
741,内蒙古自治区,锡林郭勒盟,镶黄旗,152528
742,内蒙古自治区,锡林郭勒盟,正镶白旗,152529
743,内蒙古自治区,锡林郭勒盟,正蓝旗,152530
744,内蒙古自治区,锡林郭勒盟,多伦县,152531
745,内蒙古自治区,乌兰察布盟,集宁市,152601
746,内蒙古自治区,乌兰察布盟,丰镇市,152602
747,内蒙古自治区,乌兰察布盟,武川县,152621
748,内蒙古自治区,乌兰察布盟,和林格尔县,152622
749,内蒙古自治区,乌兰察布盟,清水河县,152623
750,内蒙古自治区,乌兰察布盟,卓资县,152624
751,内蒙古自治区,乌兰察布盟,化德县,152625
752,内蒙古自治区,乌兰察布盟,商都县,152626
753,内蒙古自治区,乌兰察布盟,兴和县,152627
754,内蒙古自治区,乌兰察布盟,丰镇县,152628
755,内蒙古自治区,乌兰察布盟,凉城县,152629
756,内蒙古自治区,乌兰察布盟,察哈尔右翼前旗,152630
757,内蒙古自治区,乌兰察布盟,察哈尔右翼中旗,152631
758,内蒙古自治区,乌兰察布盟,察哈尔右翼后旗,152632
759,内蒙古自治区,乌兰察布盟,达尔罕茂明安联合旗,152633
760,内蒙古自治区,乌兰察布盟,四子王旗,152634
761,内蒙古自治区,伊克昭盟,东胜市,152701
762,内蒙古自治区,伊克昭盟,东胜县,152721
763,内蒙古自治区,伊克昭盟,达拉特旗,152722
764,内蒙古自治区,伊克昭盟,准格尔旗,152723
765,内蒙古自治区,伊克昭盟,鄂托克前旗,152724
766,内蒙古自治区,伊克昭盟,鄂托克旗,152725
767,内蒙古自治区,伊克昭盟,杭锦旗,152726
768,内蒙古自治区,伊克昭盟,乌审旗,152727
769,内蒙古自治区,伊克昭盟,伊金霍洛旗,152728
770,内蒙古自治区,巴彦淖尔盟,临河市,152801
771,内蒙古自治区,巴彦淖尔盟,临河县,152821
772,内蒙古自治区,巴彦淖尔盟,五原县,152822
773,内蒙古自治区,巴彦淖尔盟,磴口县,152823
774,内蒙古自治区,巴彦淖尔盟,乌拉特前旗,152824
775,内蒙古自治区,巴彦淖尔盟,乌拉特中旗,152825
776,内蒙古自治区,巴彦淖尔盟,乌拉特后旗,152826
777,内蒙古自治区,巴彦淖尔盟,杭锦后旗,152827
778,内蒙古自治区,阿拉善盟,阿拉善左旗,152921
779,内蒙古自治区,阿拉善盟,阿拉善右旗,152922
780,内蒙古自治区,阿拉善盟,额济纳旗,152923
781,辽宁省,沈阳市,市辖区,210101
782,辽宁省,沈阳市,和平区,210102
783,辽宁省,沈阳市,沈河区,210103
784,辽宁省,沈阳市,大东区,210104
785,辽宁省,沈阳市,皇姑区,210105
786,辽宁省,沈阳市,铁西区,210106
787,辽宁省,沈阳市,苏家屯区,210111
788,辽宁省,沈阳市,东陵区,210112
789,辽宁省,沈阳市,沈北新区,210113
790,辽宁省,沈阳市,于洪区,210114
791,辽宁省,沈阳市,市区,210120
792,辽宁省,沈阳市,新民县,210121
793,辽宁省,沈阳市,辽中县,210122
794,辽宁省,沈阳市,康平县,210123
795,辽宁省,沈阳市,法库县,210124
796,辽宁省,沈阳市,新民市,210181
797,辽宁省,大连市,市辖区,210201
798,辽宁省,大连市,中山区,210202
799,辽宁省,大连市,西岗区,210203
800,辽宁省,大连市,沙河口区,210204
801,辽宁省,大连市,甘井子区,210211
802,辽宁省,大连市,旅顺口区,210212
803,辽宁省,大连市,金州区,210213
804,辽宁省,大连市,瓦房店市,210219
805,辽宁省,大连市,市区,210220
806,辽宁省,大连市,金县,210221
807,辽宁省,大连市,新金县,210222
808,辽宁省,大连市,复县,210223
809,辽宁省,大连市,长海县,210224
810,辽宁省,大连市,庄河县,210225
811,辽宁省,大连市,瓦房店市,210281
812,辽宁省,大连市,普兰店市,210282
813,辽宁省,大连市,庄河市,210283
814,辽宁省,鞍山市,市辖区,210301
815,辽宁省,鞍山市,铁东区,210302
816,辽宁省,鞍山市,铁西区,210303
817,辽宁省,鞍山市,立山区,210304
818,辽宁省,鞍山市,千山区,210311
819,辽宁省,鞍山市,开发区,210319
820,辽宁省,鞍山市,台安县,210321
821,辽宁省,鞍山市,岫岩满族自治县,210323
822,辽宁省,鞍山市,海城市,210381
823,辽宁省,抚顺市,市辖区,210401
824,辽宁省,抚顺市,新抚区,210402
825,辽宁省,抚顺市,东洲区,210403
826,辽宁省,抚顺市,望花区,210404
827,辽宁省,抚顺市,顺城区,210411
828,辽宁省,抚顺市,抚顺县,210421
829,辽宁省,抚顺市,新宾满族自治县,210422
830,辽宁省,抚顺市,清原满族自治县,210423
831,辽宁省,本溪市,市辖区,210501
832,辽宁省,本溪市,平山区,210502
833,辽宁省,本溪市,溪湖区,210503
834,辽宁省,本溪市,明山区,210504
835,辽宁省,本溪市,南芬区,210505
836,辽宁省,本溪市,南芬区,210511
837,辽宁省,本溪市,本溪满族自治县,210521
838,辽宁省,本溪市,桓仁满族自治县,210522
839,辽宁省,丹东市,市辖区,210601
840,辽宁省,丹东市,元宝区,210602
841,辽宁省,丹东市,振兴区,210603
842,辽宁省,丹东市,振安区,210604
843,辽宁省,丹东市,市区,210620
844,辽宁省,丹东市,凤城满族自治县,210621
845,辽宁省,丹东市,岫岩满族自治县,210622
846,辽宁省,丹东市,东沟县,210623
847,辽宁省,丹东市,宽甸满族自治县,210624
848,辽宁省,丹东市,东港市,210681
849,辽宁省,丹东市,凤城市,210682
850,辽宁省,锦州市,市辖区,210701
851,辽宁省,锦州市,古塔区,210702
852,辽宁省,锦州市,凌河区,210703
853,辽宁省,锦州市,南票区,210704
854,辽宁省,锦州市,葫芦岛区,210705
855,辽宁省,锦州市,太和区,210711
856,辽宁省,锦州市,锦西市,210719
857,辽宁省,锦州市,市区,210720
858,辽宁省,锦州市,锦西县,210721
859,辽宁省,锦州市,兴城县,210722
860,辽宁省,锦州市,绥中县,210723
861,辽宁省,锦州市,锦县,210724
862,辽宁省,锦州市,北镇满族自治县,210725
863,辽宁省,锦州市,黑山县,210726
864,辽宁省,锦州市,义县,210727
865,辽宁省,锦州市,凌海市,210781
866,辽宁省,锦州市,北镇市,210782
867,辽宁省,营口市,市辖区,210801
868,辽宁省,营口市,站前区,210802
869,辽宁省,营口市,西市区,210803
870,辽宁省,营口市,鲅鱼圈区,210804
871,辽宁省,营口市,老边区,210811
872,辽宁省,营口市,营口县,210821
873,辽宁省,营口市,盖县,210824
874,辽宁省,营口市,盖州市,210881
875,辽宁省,营口市,大石桥市,210882
876,辽宁省,阜新市,市辖区,210901
877,辽宁省,阜新市,海州区,210902
878,辽宁省,阜新市,新邱区,210903
879,辽宁省,阜新市,太平区,210904
880,辽宁省,阜新市,清河门区,210905
881,辽宁省,阜新市,细河区,210911
882,辽宁省,阜新市,阜新蒙古族自治县,210921
883,辽宁省,阜新市,彰武县,210922
884,辽宁省,辽阳市,市辖区,211001
885,辽宁省,辽阳市,白塔区,211002
886,辽宁省,辽阳市,文圣区,211003
887,辽宁省,辽阳市,宏伟区,211004
888,辽宁省,辽阳市,弓长岭区,211005
889,辽宁省,辽阳市,太子河区,211011
890,辽宁省,辽阳市,辽阳县,211021
891,辽宁省,辽阳市,灯塔县,211022
892,辽宁省,辽阳市,灯塔市,211081
893,辽宁省,盘锦市,市辖区,211101
894,辽宁省,盘锦市,双台子区,211102
895,辽宁省,盘锦市,兴隆台区,211103
896,辽宁省,盘锦市,郊区,211111
897,辽宁省,盘锦市,大洼县,211121
898,辽宁省,盘锦市,盘山县,211122
899,辽宁省,铁岭市,市辖区,211201
900,辽宁省,铁岭市,银州区,211202
901,辽宁省,铁岭市,铁法区,211203
902,辽宁省,铁岭市,清河区,211204
903,辽宁省,铁岭市,铁岭县,211221
904,辽宁省,铁岭市,开原县,211222
905,辽宁省,铁岭市,西丰县,211223
906,辽宁省,铁岭市,昌图县,211224
907,辽宁省,铁岭市,康平县,211225
908,辽宁省,铁岭市,法库县,211226
909,辽宁省,铁岭市,调兵山市,211281
910,辽宁省,铁岭市,开原市,211282
911,辽宁省,朝阳市,市辖区,211301
912,辽宁省,朝阳市,双塔区,211302
913,辽宁省,朝阳市,龙城区,211303
914,辽宁省,朝阳市,朝阳县,211321
915,辽宁省,朝阳市,建平县,211322
916,辽宁省,朝阳市,凌源县,211323
917,辽宁省,朝阳市,喀喇沁左翼蒙古族自治县,211324
918,辽宁省,朝阳市,建昌县,211325
919,辽宁省,朝阳市,北票县,211326
920,辽宁省,朝阳市,北票市,211381
921,辽宁省,朝阳市,凌源市,211382
922,辽宁省,葫芦岛市,市辖区,211401
923,辽宁省,葫芦岛市,连山区,211402
924,辽宁省,葫芦岛市,龙港区,211403
925,辽宁省,葫芦岛市,南票区,211404
926,辽宁省,葫芦岛市,绥中县,211421
927,辽宁省,葫芦岛市,建昌县,211422
928,辽宁省,葫芦岛市,兴城市,211481
929,辽宁省,铁岭市,铁岭市,212101
930,辽宁省,铁岭市,铁法市,212102
931,辽宁省,铁岭市,铁岭县,212121
932,辽宁省,铁岭市,开原县,212122
933,辽宁省,铁岭市,西丰县,212123
934,辽宁省,铁岭市,昌图县,212124
935,辽宁省,铁岭市,康平县,212125
936,辽宁省,铁岭市,法库县,212126
937,辽宁省,朝阳市,建昌县,212225
938,辽宁省,朝阳市,北票县,212226
939,辽宁省,大连市,瓦房店市,219001
940,辽宁省,鞍山市,海城市,219002
941,辽宁省,葫芦岛市,锦西市,219003
942,辽宁省,葫芦岛市,兴城市,219004
943,辽宁省,铁岭市,铁法市,219005
944,辽宁省,朝阳市,北票市,219006
945,辽宁省,铁岭市,开原市,219007
946,吉林省,长春市,市辖区,220101
947,吉林省,长春市,南关区,220102
948,吉林省,长春市,宽城区,220103
949,吉林省,长春市,朝阳区,220104
950,吉林省,长春市,二道区,220105
951,吉林省,长春市,绿园区,220106
952,吉林省,长春市,郊区,220111
953,吉林省,长春市,双阳区,220112
954,吉林省,长春市,市区,220120
955,吉林省,长春市,榆树县,220121
956,吉林省,长春市,农安县,220122
957,吉林省,长春市,九台县,220123
958,吉林省,长春市,德惠县,220124
959,吉林省,长春市,双阳县,220125
960,吉林省,长春市,九台市,220181
961,吉林省,长春市,榆树市,220182
962,吉林省,长春市,德惠市,220183
963,吉林省,吉林市,市辖区,220201
964,吉林省,吉林市,昌邑区,220202
965,吉林省,吉林市,龙潭区,220203
966,吉林省,吉林市,船营区,220204
967,吉林省,吉林市,丰满区,220211
968,吉林省,吉林市,市区,220220
969,吉林省,吉林市,永吉县,220221
970,吉林省,吉林市,舒兰县,220222
971,吉林省,吉林市,磐石县,220223
972,吉林省,吉林市,蛟河县,220224
973,吉林省,吉林市,桦甸县,220225
974,吉林省,吉林市,蛟河市,220281
975,吉林省,吉林市,桦甸市,220282
976,吉林省,吉林市,舒兰市,220283
977,吉林省,吉林市,磐石市,220284
978,吉林省,四平市,市辖区,220301
979,吉林省,四平市,铁西区,220302
980,吉林省,四平市,铁东区,220303
981,吉林省,四平市,公主岭市,220319
982,吉林省,四平市,怀德县,220321
983,吉林省,四平市,梨树县,220322
984,吉林省,四平市,伊通满族自治县,220323
985,吉林省,四平市,双辽县,220324
986,吉林省,四平市,公主岭市,220381
987,吉林省,四平市,双辽市,220382
988,吉林省,辽源市,市辖区,220401
989,吉林省,辽源市,龙山区,220402
990,吉林省,辽源市,西安区,220403
991,吉林省,辽源市,东丰县,220421
992,吉林省,辽源市,东辽县,220422
993,吉林省,通化市,市辖区,220501
994,吉林省,通化市,东昌区,220502
995,吉林省,通化市,二道江区,220503
996,吉林省,通化市,梅河口市,220519
997,吉林省,通化市,通化县,220521
998,吉林省,通化市,集安县,220522
999,吉林省,通化市,辉南县,220523
1000,吉林省,通化市,柳河县,220524
1001,吉林省,通化市,梅河口市,220581
1002,吉林省,通化市,集安市,220582
1003,吉林省,白山市,市辖区,220601
1004,吉林省,白山市,八道江区,220602
